githubFile,instrument,calRepo_check,HITLstatus,HITLnotes,fileParse,serialNumber,duplicateCoeff,vendorMatch
ATOSU-58320-00020__20160302.csv,DOSTAD,NOMATCH,Clear,coefficients re-calculated by MIOs after erroneous vendor cals,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58320-00005__20160302.csv,DOSTAD,NOMATCH,Clear,coefficients re-calculated by MIOs after erroneous vendor cals,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58320-00006__20160302.csv,DOSTAD,NOMATCH,Clear,coefficients re-calculated by MIOs after erroneous vendor cals,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-58320-00007__20160302.csv,DOSTAD,NOMATCH,Clear,coefficients re-calculated by MIOs after erroneous vendor cals,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58320-00003__20160302.csv,DOSTAD,NOMATCH,Clear,coefficients re-calculated by MIOs after erroneous vendor cals,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-58320-00008__20160302.csv,DOSTAD,NOMATCH,Clear,coefficients re-calculated by MIOs after erroneous vendor cals,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-58320-00021__20160302.csv,DOSTAD,NOMATCH,Clear,coefficients re-calculated by MIOs after erroneous vendor cals,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATAPL-58320-00004__20160302.csv,DOSTAD,NOMATCH,Clear,coefficients re-calculated by MIOs after erroneous vendor cals,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NAN
ATOSU-69827-00001__20171025.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00001__20131207.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00003__20201014.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00001__20160315.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00002__20230617.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00003__20130101.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00001__20190911.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00002__20170202.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00003__20211114.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00002__20241115.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00002__20221028.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00001__20170218.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00001__20121120.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00003__20180929.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00003__20171109.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00003__20191215.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00002__20150409.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00003__20160315.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00003__20131207.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-69827-10005__20240609.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00002__20200929.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-69827-10004__20240616.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69827-00002__20180823.csv,CTDBPN,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00001__20171109.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20211117.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00001__20121107.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20180920.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00001__20190912.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00002__20170202.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00002__20180814.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00001__20211020.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00001__20160312.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00002__20131207.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00001__20131207.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00002__20200929.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20200920.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20231121.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20170106.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20160315.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00002__20130101.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20150412.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20171025.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00001__20240216.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20190912.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00002__20221028.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20221018.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-69828-00003__20250227.csv,CTDBPO,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00002__20211001.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00003__20130911.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20190824.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00002__20231105.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20170126.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00003__20121201.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00002__20170915.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00010__20200920.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00005__20150424.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00003__20210930.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00010__20170304.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00005__20231112.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20241026.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00005__20140419.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00010__20180810.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00005__20190822.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00004__20121201.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00011__20170125.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00006__20170825.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00001__20190823.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00002__20121023.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00004__20130911.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00002__20190824.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00009__20221019.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00001__20211001.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00001__20231105.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00005__20201004.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20211029.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00010__20221018.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00005__20180908.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20180908.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00003__20140528.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00003__20160405.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00014__20170119.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00008__20180822.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00006__20140214.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00008__20170125.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00004__20140528.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00013__20170119.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00007__20190822.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00009__20180814.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20231207.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00006__20210930.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00004__20190907.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00014__20200910.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00001__20160227.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00008__20211028.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00009__20241017.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00014__20241024.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00008__20241029.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00007__20210930.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00013__20180811.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00013__20200918.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00001__20170824.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00006__20231105.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00002__20240804.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00004__20160227.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00007__20241017.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20221019.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00011__20221019.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00006__20190824.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00008__20200927.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20150503.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00009__20170119.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00007__20140214.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00014__20180810.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00009__20200917.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00013__20150412.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00002__20140528.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00007__20221109.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00003__20170905.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00005__20160301.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00004__20170915.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00011__20180811.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00007__20170830.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00005__20161220.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00014__20221018.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00004__20211001.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20160316.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20171025.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00011__20200927.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00008__20221019.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00004__20231105.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00003__20190824.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00005__20171020.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00003__20231105.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00002__20130911.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00013__20221019.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00011__20241017.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00010__20241025.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-66662-00013__20231220.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00012__20200930.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-66662-00001__20140605.csv,CTDPFA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00006__20241129.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00006__20180914.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00013__20240201.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00002__20211028.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00009__20221113.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00002__20231112.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00004__20180810.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20190823.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20231112.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00010__20221013.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00005__20241025.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20171017.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20150423.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00005__20201004.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20211028.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00007__20211029.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00002__20160227.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00005__20221013.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00003__20170830.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20180908.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00004__20230513.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00003__20140507.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00011__20241205.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00006__20170302.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00004__20170210.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20160217.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00007__20231124.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00006__20201015.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00009__20241115.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00010__20241205.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00004__20221013.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00008__20200209.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00002__20190911.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00010__20200315.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00003__20160227.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00002__20140528.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00007__20170305.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00002__20170830.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
