verificationStatus,referenceDesignator,deployYear,deploymentSheetAssetID,rawFileVerification,imageVerification,calFileVerification,calibrationRequired,HITLstatus,HITLnotes,,
VERIFIED,RS03AXPS-SF03A-2A-CTDPFA302,2022,ATAPL-66662-00003,MATCH,MISMATCH: image: nan deployment:ATAPL-66662-00003,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-PC03A-4C-FLORDD303,2022,ATAPL-58322-00004,MATCH,MISMATCH: image: ATOSU-58346-00008 deployment:ATAPL-58322-00004,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-PC03A-4B-PHSENA302,2022,ATAPL-58337-00004,NAN,MATCH,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS03AXPS-PC03A-4A-DOSTAD303,2022,ATAPL-58320-00002,NAN,MISMATCH: image: nan deployment:ATAPL-58320-00002,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-PC03A-4A-CTDPFA303,2022,ATAPL-66662-00004,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-06-DOSTAD304,2022,ATAPL-58320-00009,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-03-FLNTUA302,2022,ATAPL-70110-00001,MATCH,MISMATCH: image: ATAPL-70111-00001 deployment:ATAPL-70110-00001,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-03-FLCDRA302,2022,ATAPL-70111-00001,MATCH,MISMATCH: image: ATAPL-70110-00001 deployment:ATAPL-70111-00001,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-02-VEL3DA303,2022,ATOSU-58346-00008,MATCH,MISMATCH: image: ATAPL-58346-00005 deployment:ATOSU-58346-00008,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXBS-LJ03A-12-DOSTAD301,2022,ATAPL-58320-00003,NAN,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXBS-LJ03A-12-CTDPFB301,2022,ATAPL-67627-00003,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXBS-LJ03A-11-OPTAAC303,2022,ATAPL-69943-00003,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03ASHS-MJ03B-10-CTDPFB304,2022,ATCWK-67627-00007,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SLBS-LJ01A-12-DOSTAD101,2022,ATAPL-58320-00014,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SLBS-LJ01A-12-CTDPFB101,2022,ATAPL-67627-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SLBS-LJ01A-11-OPTAAC103,2022,ATAPL-69943-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-4F-PCO2WA101,2022,ATAPL-58336-00004,NAN,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-4A-NUTNRA101,2022,ATAPL-68020-00003,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-SF01A-3D-SPKIRA101,2022,ATAPL-58341-00003,NO_FILE,NAN,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-SF01A-3C-PARADA101,2022,ATAPL-78452-00001,NO_FILE,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3B-OPTAAD101,2022,ATAPL-58332-00005,MATCH,MISMATCH: image: ATAPL-58341-00002 deployment:ATAPL-58332-00005,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3A-FLORTD101,2022,ATAPL-58322-00003,MATCH,MISMATCH: image: ATAPL-58346-00003 deployment:ATAPL-58322-00003,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-2D-PHSENA101,2022,ATAPL-58337-00013,NAN,MATCH,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-2A-DOFSTA102,2022,ATAPL-58694-00001,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-4C-FLORDD103,2022,ATAPL-58322-00005,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-4B-PHSENA102,2022,ATAPL-58337-00014,NAN,MATCH,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-4A-DOSTAD103,2022,ATAPL-58320-00005,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-4A-CTDPFA103,2022,ATAPL-66662-00001,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPD-DP01A-06-DOSTAD104,2022,ATOSU-58320-00008,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPD-DP01A-04-FLNTUA102,2022,ATAPL-70110-00003,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPD-DP01A-03-FLCDRA102,2022,ATAPL-70111-00003,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPD-DP01A-02-VEL3DA103,2022,ATAPL-58346-00005,none,MISMATCH: image: ATAPL-67977-00003 deployment:ATAPL-58346-00005,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-4F-PCO2WA102,2022,ATOSU-58336-00008,NAN,MATCH,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-4F-PCO2WA102,2022,ATOSU-58336-00007,NAN,MISMATCH: image: ATOSU-58336-00008 deployment:ATOSU-58336-00007,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,CE04OSPS-SF01B-4A-NUTNRA102,2022,ATOSU-68020-00005,MISMATCH: raw: 617:unknown,MISMATCH: image: ATAPL-68020-00006 deployment:ATOSU-68020-00005,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,CE04OSPS-SF01B-3D-SPKIRA102,2022,ATAPL-58341-00004,MISMATCH: raw: 292:ATAPL-58341-00006,NAN,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,CE04OSPS-SF01B-3C-PARADA102,2022,ATAPL-78452-00006,NO_FILE,NAN,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,CE04OSPS-SF01B-3B-OPTAAD105,2022,ATOSU-58332-00003,MISMATCH: raw: 186:unknown,MISMATCH: image: ATAPL-58332-00004 deployment:ATOSU-58332-00003,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,CE04OSPS-SF01B-3A-FLORTD104,2022,ATOSU-58322-00008,MISMATCH: raw: 1292:unknown,MISMATCH: image: ATAPL-58324-00007 deployment:ATOSU-58322-00008,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-2B-PHSENA108,2022,ATOSU-58337-00008,NAN,MISMATCH: image: ATAPL-58337-00006 deployment:ATOSU-58337-00008,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-2A-DOFSTA107,2022,ATOSU-58694-00004,NAN,MISMATCH: image: ATAPL-58694-00003 deployment:ATOSU-58694-00004,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,CE04OSPS-SF01B-2A-CTDPFA107,2022,ATOSU-66662-00007,MISMATCH: raw: 30:unknown,MISMATCH: image: ATAPL-66662-00005 deployment:ATOSU-66662-00007,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-PC01B-4D-PCO2WA105,2022,ATOSU-58336-00006,NAN,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-PC01B-4B-PHSENA106,2022,ATOSU-58337-00007,NAN,MATCH,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4A-DOSTAD109,2022,ATOSU-58320-00007,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-PC01B-4A-CTDPFA109,2022,ATOSU-66662-00006,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-06-DOSTAD105,2022,ATAPL-58320-00010,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-04-FLNTUA103,2022,ATOSU-70110-00007,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-03-FLCDRA103,2022,ATOSU-70111-00007,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-02-VEL3DA105,2022,ATAPL-58346-00004,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-10-PHSEND107,2022,ATOSU-70571-00002,NAN,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-09-PCO2WB104,2022,ATOSU-70570-00001,NAN,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-08-OPTAAC104,2022,ATOSU-69943-00010,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-06-DOSTAD108,2022,ATOSU-58320-00021,NAN,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-06-CTDBPO108,2022,ATOSU-69828-00001,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-10-PHSEND103,2022,ATOSU-70571-00001,NAN,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-09-PCO2WB103,2022,ATOSU-70570-00002,NAN,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-08-OPTAAD106,2022,ATOSU-58332-00009,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-06-DOSTAD106,2022,ATOSU-58320-00020,NAN,MATCH,VALID_FILE,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-06-CTDBPN106,2022,ATOSU-69827-00003,MATCH,MATCH,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-10-TRHPHA301,2022,ATAPL-67653-00001,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,RS03AXPS-PC03A-08-HYDBBA303,2022,ATAPL-58324-00004,NAN,MATCH,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
NOT_VERIFIED,RS03AXBS-LJ03A-09-HYDBBA302,2022,ATOSU-58324-00016,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-08-HYDBBA103,2022,ATAPL-58324-00008,NAN,MATCH,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-4A-NUTNRA102,2022,ATAPL-68020-00006,MATCH,MATCH,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3D-SPKIRA102,2022,ATAPL-58341-00006,MATCH,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
RAW_SN_POSSIBLE,CE04OSPS-SF01B-3C-PARADA102,2022,ATAPL-78452-00002,NO_FILE,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3B-OPTAAD105,2022,ATAPL-58332-00004,MATCH,MATCH,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3A-FLORTD104,2022,ATAPL-58322-00009,MATCH,MISMATCH: image: ATAPL-58324-00007 deployment:ATAPL-58322-00009,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-2B-PHSENA108,2022,ATAPL-58337-00006,NAN,MATCH,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-2A-DOFSTA107,2022,ATAPL-58694-00003,NAN,MATCH,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-2A-CTDPFA107,2022,ATAPL-66662-00005,MATCH,MATCH,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-11-HYDBBA105,2022,ATOSU-58324-00015,NAN,MISMATCH: image: ATOSU-58324-00014 deployment:ATOSU-58324-00015,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
NOT_VERIFIED,CE02SHBP-MJ01C-07-ZPLSCB101,2022,ATOSU-63259-00003,NAN,MISMATCH: image: nan deployment:ATOSU-63259-00003,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-11-HYDBBA106,2022,ATOSU-58324-00014,NAN,MATCH,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-07-RASFLA301,2021,ATAPL-58340-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-07-PPSDNA301,2021,ATAPL-58338-00002,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-07-D1000A301,2021,ATAPL-58340-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-05-CAMDSB303,2021,ATAPL-78437-00010,NAN,MISMATCH: image: nan deployment:ATAPL-78437-00010,none,NAN,NA,,,
RAW_SN_POSSIBLE,RS03CCAL-MJ03F-11-PADCPA301,2021,PIRSN-PADCPA-00001,NO_FILE,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03AXPS-SF03A-4B-VELPTD302,2021,ATAPL-70114-00007,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03AXPS-PC03A-07-CAMDSC302,2021,ATAPL-78437-00012,NAN,NAN,none,NAN,NA,,,
VERIFIED,RS03AXPD-DP03A-01-CTDPFL304,2021,ATOSU-67977-00007,MATCH,NAN,none,NAN,NA,,,
VERIFIED,RS03AXPD-DP03A-00-ENG000000,2021,ATAPL-71444-00006,MATCH,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03ASHS-PN03B-06-CAMHDA301,2021,ATAPL-70248-00002,NAN,MISMATCH: image: nan deployment:ATAPL-70248-00002,none,NAN,NA,,,
NOT_VERIFIED,RS03ASHS-MJ03B-00-OSMOIA301,2021,ATAPL-58333-00004,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-09-CAMPIA101,2021,PIRSN-CAMPIA-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-08-OVRSRA101,2021,PIRSN-OVRSRA-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-05-CAMDSB103,2021,ATAPL-78437-00011,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-00-OSMOIA101,2021,ATAPL-58333-00003,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-00-FLOBNM101,2021,ATAPL-70113-00002,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-00-FLOBNC101,2021,ATAPL-58334-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SLBS-LJ01A-05-HPIESA101,2021,ATAPL-58323-00003,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-4B-VELPTD102,2021,ATAPL-70114-00006,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-07-CAMDSC102,2021,ATAPL-78437-00004,NAN,NAN,none,NAN,NA,,,
VERIFIED,RS01SBPD-DP01A-01-CTDPFL104,2021,ATAPL-67977-00002,MATCH,NAN,none,NAN,NA,,,
VERIFIED,RS01SBPD-DP01A-00-ENG000000,2021,ATAPL-71444-00002,MATCH,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-4B-VELPTD106,2021,ATOSU-70114-10008,NAN,NAN,none,NAN,NA,,,
VERIFIED,CE04OSPD-DP01B-01-CTDPFL105,2021,ATOSU-67977-00006,MATCH,NAN,none,NAN,NA,,,
VERIFIED,CE04OSPD-DP01B-00-ENG000000,2021,ATAPL-71444-00005,MATCH,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE04OSBP-LV01C-06-CAMDSB106,2021,ATAPL-78437-00013,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-07-VEL3DC107,2021,ATOSU-69829-00002,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE02SHBP-MJ01C-08-CAMDSB107,2021,ATAPL-78437-00009,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE02SHBP-LJ01D-07-VEL3DC108,2021,ATOSU-69829-00001,NAN,NAN,none,NAN,NA,,,
RAW_SN_POSSIBLE,RS03AXPS-PC03A-06-VADCPA301,2021,ATAPL-58345-00006,NO_FILE,NAN,none,TRUE,NA,,,
VERIFIED,RS03AXPS-PC03A-05-ADCPTD302,2021,ATAPL-58315-00002,MATCH,NAN,none,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SUM2-MJ01B-11-CTDPFA110,2021,PIRSN-CTDPFA-10001,NAN,NAN,none,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-PC01A-06-VADCPA101,2021,ATAPL-58345-00004,NO_FILE,NAN,none,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-05-ADCPTD102,2021,ATAPL-58315-00004,MATCH,NAN,none,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-05-ZPLSCB102,2021,ATOSU-63259-00002,NAN,NAN,none,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-05-ADCPSI103,2021,ATOSU-69825-00002,MATCH,NAN,none,TRUE,NA,,,
NOT_VERIFIED,CE02SHBP-MJ01C-07-ZPLSCB101,2021,ATOSU-63259-00001,NAN,NAN,none,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-05-ADCPTB104,2021,ATOSU-69826-00001,MATCH,NAN,none,TRUE,NA,,,
NOT_VERIFIED,RS03AXPS-SF03A-4F-PCO2WA301,2021,ATAPL-58336-00009,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-SF03A-4A-NUTNRA301,2021,ATAPL-68020-00007,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-SF03A-3D-SPKIRA301,2021,ATOSU-58341-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-SF03A-3B-OPTAAD301,2021,ATAPL-58332-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-SF03A-3A-FLORTD301,2021,ATAPL-58322-00010,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS03AXPS-SF03A-2D-PHSENA301,2021,ATAPL-58337-00009,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS03AXPS-SF03A-2A-DOFSTA302,2021,ATAPL-58694-00006,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-SF03A-2A-CTDPFA302,2021,ATAPL-66662-00010,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-PC03A-4C-FLORDD303,2021,ATAPL-58322-00012,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS03AXPS-PC03A-4B-PHSENA302,2021,ATAPL-58337-00001,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS03AXPS-PC03A-4A-DOSTAD303,2021,ATAPL-58320-00012,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-PC03A-4A-CTDPFA303,2021,ATAPL-66662-00011,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-06-DOSTAD304,2021,ATOSU-58320-00018,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-03-FLNTUA302,2021,ATOSU-70110-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-03-FLCDRA302,2021,ATAPL-70111-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-02-VEL3DA303,2021,ATAPL-58346-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS03AXBS-LJ03A-12-DOSTAD301,2021,ATAPL-58320-00006,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXBS-LJ03A-12-CTDPFB301,2021,ATAPL-67627-00005,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXBS-LJ03A-11-OPTAAC303,2021,ATAPL-69943-00009,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03ASHS-MJ03B-10-CTDPFB304,2021,ATCWK-67627-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SLBS-LJ01A-12-DOSTAD101,2021,ATAPL-58320-00013,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SLBS-LJ01A-12-CTDPFB101,2021,ATAPL-67627-00004,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SLBS-LJ01A-11-OPTAAC103,2021,ATAPL-69943-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-4F-PCO2WA101,2021,ATAPL-58336-00003,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-4A-NUTNRA101,2021,ATAPL-68020-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3D-SPKIRA101,2021,ATAPL-58341-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3B-OPTAAD101,2021,ATAPL-58332-00004,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3A-FLORTD101,2021,ATAPL-58322-00009,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-2D-PHSENA101,2021,ATAPL-58337-00006,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-2A-DOFSTA102,2021,ATAPL-58694-00003,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-2A-CTDPFA102,2021,ATAPL-66662-00005,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-4C-FLORDD103,2021,ATAPL-58322-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-4B-PHSENA102,2021,ATAPL-58337-00010,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-4A-DOSTAD103,2021,ATAPL-58320-00011,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-4A-CTDPFA103,2021,ATAPL-66662-00009,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPD-DP01A-06-DOSTAD104,2021,ATAPL-58320-00001,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPD-DP01A-04-FLNTUA102,2021,ATAPL-70110-00004,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPD-DP01A-03-FLCDRA102,2021,ATAPL-70111-00004,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPD-DP01A-02-VEL3DA103,2021,ATOSU-58346-00007,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-4F-PCO2WA102,2021,ATOSU-58336-00005,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-4A-NUTNRA102,2021,ATOSU-68020-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3D-SPKIRA102,2021,ATAPL-58341-00007,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3B-OPTAAD105,2021,ATOSU-58332-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3A-FLORTD104,2021,ATOSU-58322-00013,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-2B-PHSENA108,2021,ATOSU-58337-00011,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-2A-DOFSTA107,2021,ATOSU-58694-00007,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-2A-CTDPFA107,2021,ATOSU-66662-00013,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4D-PCO2WA105,2021,ATAPL-58336-00002,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4B-PHSENA106,2021,ATAPL-58337-00003,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4A-DOSTAD109,2021,ATOSU-58320-00017,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-PC01B-4A-CTDPFA109,2021,ATOSU-66662-00014,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-06-DOSTAD105,2021,ATAPL-58320-00016,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-04-FLNTUA103,2021,ATAPL-70110-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-03-FLCDRA103,2021,ATAPL-70111-00005,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-02-VEL3DA105,2021,ATAPL-58346-00003,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-10-PHSEND107,2021,ATOSU-70571-00003,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-09-PCO2WB104,2021,ATOSU-70570-00003,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-08-OPTAAC104,2021,ATOSU-69943-00011,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-06-DOSTAD108,2021,ATOSU-58320-00022,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-06-CTDBPO108,2021,ATOSU-69828-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE02SHBP-LJ01D-10-PHSEND103,2021,ATOSU-70571-00004,NAN,NAN,VALID_FILE,TRUE,NA,,,
